"player_id","player_name","match_type","event","grade","start_date","end_date","status","current_round","points_override","source_url","notes"
"kamilla-kayumova","Kamilla Kayumova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"kamilla-kayumova","Kamilla Kayumova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"kirill-ponomarev","Kirill Ponomarev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"kirill-roshchektaev","Kirill Roshchektaev","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"kirill-roshchektaev","Kirill Roshchektaev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"kristina-kruchenko","Kristina Kruchenko","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"kristina-kruchenko","Kristina Kruchenko","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"leila-iliasova","Leila Iliasova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"leila-iliasova","Leila Iliasova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"leisan-iliasova","Leisan Iliasova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"leisan-iliasova","Leisan Iliasova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"lev-klimov","Lev Klimov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"lev-klimov","Lev Klimov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"linara-bulesheva","Linara Bulesheva","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"linara-bulesheva","Linara Bulesheva","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"mariia-markevich","Mariia Markevich","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"mariia-markevich","Mariia Markevich","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"marsel-alexeyev","Marsel Alexeyev","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"marsel-alexeyev","Marsel Alexeyev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"maxim-bocharov","Maxim Bocharov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"maxim-bocharov","Maxim Bocharov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"medina-otepbergen","Medina Otepbergen","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"medina-otepbergen","Medina Otepbergen","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"meruert-turgan","Meruert Turgan","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"mikhail-khegay","Mikhail KHegay","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"milana-podlesnaya","Milana Podlesnaya","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"milana-podlesnaya","Milana Podlesnaya","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"naeema-kubanychbekova","Naeema Kubanychbekova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"naeema-kubanychbekova","Naeema Kubanychbekova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"nikita-gafurov","Nikita Gafurov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"nikita-gafurov","Nikita Gafurov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"raphael-kalyuzhnov","Raphael Kalyuzhnov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"ridvan-loianov","Ridvan Loianov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"ridvan-loianov","Ridvan Loianov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"saara-myzaeva","Saara Myzaeva","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"safina-khabibrakhmanova","Safina Khabibrakhmanova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"safina-khabibrakhmanova","Safina Khabibrakhmanova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"safina-safiulina","Safina Safiulina","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"safina-safiulina","Safina Safiulina","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"saidumar-saidakbarov","Saidumar Saidakbarov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"saidumar-saidakbarov","Saidumar Saidakbarov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sarvar-atabaev","Sarvar Atabaev","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"sarvar-atabaev","Sarvar Atabaev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sergey-iliasov","Sergey Iliasov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"sofiya-pak","Sofiya Pak","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"victoria-bitiyeva","Victoria Bitiyeva","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"victoria-bitiyeva","Victoria Bitiyeva","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"viktor-serikov","Viktor Serikov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"viktor-serikov","Viktor Serikov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"yaroslav-beganskii","Yaroslav Beganskii","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"yaroslav-ivanov","Yaroslav Ivanov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"yaroslav-bobrov-bobrov-yaroslav","Yaroslav-Bobrov Bobrov-Yaroslav","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"yegor-sorokin","Yegor Sorokin","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"yegor-sorokin","Yegor Sorokin","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"yelizaveta-slepchenko","Yelizaveta Slepchenko","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"yelizaveta-slepchenko","Yelizaveta Slepchenko","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"zolbayar-ganbold","Zolbayar Ganbold","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"zolbayar-ganbold","Zolbayar Ganbold","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"dinara-de-silva","Dinara De Silva","Doubles","J30 Colombo","J30","2026-05-25","2026-05-31","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-colombo/sri/2026/j-j30-sri-2026-007/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"dinara-de-silva","Dinara De Silva","Singles","J30 Colombo","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-colombo/sri/2026/j-j30-sri-2026-007/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"ganuka-fernando","Ganuka Fernando","Singles","J30 Colombo","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-colombo/sri/2026/j-j30-sri-2026-007/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"david-gerremo-diedrichs","David Gerremo Diedrichs","Singles","J30 Hanko","J30","2026-05-26","2026-05-31","Ativo","Q3","","https://www.itftennis.com/en/tournament/j30-hanko/fin/2026/j-j30-fin-2026-004/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: vitoria encontrada."
